InvoiceDate,Product,Category,UnitsSold,Revenue,PaymentMethod,CustomerSegment
2025-11-10,Real Fruit Power (1L),Beverages,135,15525,UPI,New
2025-11-11,Real Fruit Power (1L),Beverages,133,15295,UPI,Premium
2025-11-12,Real Fruit Power (1L),Beverages,122,14030,Cash,New
2025-11-13,Real Fruit Power (1L),Beverages,42,4830,Card,Premium
2025-11-14,Real Fruit Power (1L),Beverages,41,4715,Card,Premium
2025-11-15,Real Fruit Power (1L),Beverages,63,7245,UPI,New
2025-11-16,Real Fruit Power (1L),Beverages,61,7015,UPI,New
2025-11-17,Real Fruit Power (1L),Beverages,47,5405,Card,Regular
2025-11-18,Real Fruit Power (1L),Beverages,48,5520,UPI,New
2025-11-19,Real Fruit Power (1L),Beverages,41,4715,Cash,Premium
2025-11-20,Real Fruit Power (1L),Beverages,54,6210,UPI,New
2025-11-21,Real Fruit Power (1L),Beverages,30,3450,Cash,Premium
2025-11-22,Real Fruit Power (1L),Beverages,63,7245,Cash,New
2025-11-23,Real Fruit Power (1L),Beverages,71,8165,Cash,New
2025-11-24,Real Fruit Power (1L),Beverages,46,5290,Card,New
2025-11-25,Real Fruit Power (1L),Beverages,57,6555,Cash,Premium
2025-11-26,Real Fruit Power (1L),Beverages,38,4370,Card,New
2025-11-27,Real Fruit Power (1L),Beverages,51,5865,UPI,Regular
2025-11-28,Real Fruit Power (1L),Beverages,41,4715,Card,New
2025-11-29,Real Fruit Power (1L),Beverages,59,6785,UPI,Regular
2025-11-30,Real Fruit Power (1L),Beverages,68,7820,UPI,New
2025-12-01,Real Fruit Power (1L),Beverages,53,6095,Card,New
2025-12-02,Real Fruit Power (1L),Beverages,32,3680,Card,New
2025-12-03,Real Fruit Power (1L),Beverages,48,5520,UPI,Regular
2025-12-04,Real Fruit Power (1L),Beverages,43,4945,Card,New
2025-12-05,Real Fruit Power (1L),Beverages,53,6095,Cash,New
2025-12-06,Real Fruit Power (1L),Beverages,62,7130,UPI,Premium
2025-12-07,Real Fruit Power (1L),Beverages,68,7820,Card,Regular
2025-12-08,Real Fruit Power (1L),Beverages,43,4945,Card,Regular
2025-12-09,Real Fruit Power (1L),Beverages,44,5060,Cash,Premium
2025-12-10,Real Fruit Power (1L),Beverages,37,4255,UPI,Premium
2025-12-11,Real Fruit Power (1L),Beverages,55,6325,UPI,Premium
2025-12-12,Real Fruit Power (1L),Beverages,37,4255,Cash,Regular
2025-12-13,Real Fruit Power (1L),Beverages,65,7475,Card,New
2025-12-14,Real Fruit Power (1L),Beverages,71,8165,Cash,New
2025-12-15,Real Fruit Power (1L),Beverages,52,5980,UPI,New
2025-12-16,Real Fruit Power (1L),Beverages,56,6440,UPI,Premium
2025-12-17,Real Fruit Power (1L),Beverages,48,5520,UPI,New
2025-12-18,Real Fruit Power (1L),Beverages,47,5405,Card,Regular
2025-12-19,Real Fruit Power (1L),Beverages,54,6210,Cash,Regular
2025-12-20,Real Fruit Power (1L),Beverages,62,7130,UPI,Premium
2025-12-21,Real Fruit Power (1L),Beverages,54,6210,UPI,Regular
2025-12-22,Real Fruit Power (1L),Beverages,34,3910,Card,Premium
2025-12-23,Real Fruit Power (1L),Beverages,136,15640,Card,Premium
2025-12-24,Real Fruit Power (1L),Beverages,120,13800,UPI,New
2025-12-25,Real Fruit Power (1L),Beverages,123,14145,Cash,Regular
2025-12-26,Real Fruit Power (1L),Beverages,128,14720,Cash,Premium
2025-12-27,Real Fruit Power (1L),Beverages,177,20355,Cash,New
2025-12-28,Real Fruit Power (1L),Beverages,66,7590,UPI,Regular
2025-12-29,Real Fruit Power (1L),Beverages,47,5405,Card,New
2025-12-30,Real Fruit Power (1L),Beverages,49,5635,Cash,Premium
2025-12-31,Real Fruit Power (1L),Beverages,48,5520,Cash,New
2026-01-01,Real Fruit Power (1L),Beverages,46,5290,Cash,Regular
2026-01-02,Real Fruit Power (1L),Beverages,44,5060,UPI,New
2026-01-03,Real Fruit Power (1L),Beverages,64,7360,Card,New
2026-01-04,Real Fruit Power (1L),Beverages,57,6555,Cash,Regular
2026-01-05,Real Fruit Power (1L),Beverages,47,5405,Card,New
2026-01-06,Real Fruit Power (1L),Beverages,48,5520,UPI,Regular
2026-01-07,Real Fruit Power (1L),Beverages,45,5175,Cash,New
2026-01-08,Real Fruit Power (1L),Beverages,42,4830,Card,New
2026-01-09,Real Fruit Power (1L),Beverages,47,5405,UPI,New
2026-01-10,Real Fruit Power (1L),Beverages,72,8280,Card,Regular
2026-01-11,Real Fruit Power (1L),Beverages,67,7705,Cash,Premium
2026-01-12,Real Fruit Power (1L),Beverages,36,4140,Cash,Premium
2026-01-13,Real Fruit Power (1L),Beverages,46,5290,UPI,New
2026-01-14,Real Fruit Power (1L),Beverages,41,4715,UPI,Premium
2026-01-15,Real Fruit Power (1L),Beverages,47,5405,Card,New
2026-01-16,Real Fruit Power (1L),Beverages,46,5290,Card,Regular
2026-01-17,Real Fruit Power (1L),Beverages,62,7130,Cash,Premium
2026-01-18,Real Fruit Power (1L),Beverages,62,7130,Cash,Premium
2026-01-19,Real Fruit Power (1L),Beverages,42,4830,Card,New
2026-01-20,Real Fruit Power (1L),Beverages,46,5290,Card,New
2026-01-21,Real Fruit Power (1L),Beverages,43,4945,Card,New
2026-01-22,Real Fruit Power (1L),Beverages,39,4485,Card,Premium
2026-01-23,Real Fruit Power (1L),Beverages,48,5520,Cash,New
2026-01-24,Real Fruit Power (1L),Beverages,168,19320,UPI,Premium
2026-01-25,Real Fruit Power (1L),Beverages,177,20355,Card,Premium
2026-01-26,Real Fruit Power (1L),Beverages,114,13110,Card,Premium
2026-01-27,Real Fruit Power (1L),Beverages,115,13225,Card,Regular
2026-01-28,Real Fruit Power (1L),Beverages,121,13915,Card,Premium
2026-01-29,Real Fruit Power (1L),Beverages,31,3565,UPI,New
2026-01-30,Real Fruit Power (1L),Beverages,47,5405,Card,Premium
2026-01-31,Real Fruit Power (1L),Beverages,70,8050,Card,Regular
2026-02-01,Real Fruit Power (1L),Beverages,64,7360,Card,Regular
2026-02-02,Real Fruit Power (1L),Beverages,50,5750,Card,New
2026-02-03,Real Fruit Power (1L),Beverages,44,5060,UPI,Premium
2026-02-04,Real Fruit Power (1L),Beverages,40,4600,Cash,New
2026-02-05,Real Fruit Power (1L),Beverages,37,4255,Cash,New
2026-02-06,Real Fruit Power (1L),Beverages,49,5635,Cash,New
2026-02-07,Real Fruit Power (1L),Beverages,66,7590,Cash,New
2026-02-08,Real Fruit Power (1L),Beverages,64,7360,UPI,Regular
2026-02-09,Real Fruit Power (1L),Beverages,34,3910,UPI,New
2026-02-10,Real Fruit Power (1L),Beverages,42,4830,Cash,Regular
2026-02-11,Real Fruit Power (1L),Beverages,38,4370,UPI,New
2026-02-12,Real Fruit Power (1L),Beverages,44,5060,Cash,Regular
2026-02-13,Real Fruit Power (1L),Beverages,49,5635,UPI,Premium
2026-02-14,Real Fruit Power (1L),Beverages,66,7590,UPI,New
2026-02-15,Real Fruit Power (1L),Beverages,62,7130,UPI,Premium
2026-02-16,Real Fruit Power (1L),Beverages,48,5520,Card,Regular
2026-02-17,Real Fruit Power (1L),Beverages,56,6440,UPI,Premium
2026-02-18,Real Fruit Power (1L),Beverages,44,5060,Card,Premium
2026-02-19,Real Fruit Power (1L),Beverages,58,6670,Cash,Regular
2026-02-20,Real Fruit Power (1L),Beverages,46,5290,Cash,Regular
2026-02-21,Real Fruit Power (1L),Beverages,66,7590,UPI,Regular
2026-02-22,Real Fruit Power (1L),Beverages,66,7590,UPI,New
2026-02-23,Real Fruit Power (1L),Beverages,44,5060,Card,Regular
2026-02-24,Real Fruit Power (1L),Beverages,47,5405,UPI,Premium
2026-02-25,Real Fruit Power (1L),Beverages,50,5750,Card,New
2026-02-26,Real Fruit Power (1L),Beverages,48,5520,Card,Regular
2026-02-27,Real Fruit Power (1L),Beverages,27,3105,Card,Regular
2026-02-28,Real Fruit Power (1L),Beverages,64,7360,Cash,New
2026-03-01,Real Fruit Power (1L),Beverages,61,7015,Card,Premium
2026-03-02,Real Fruit Power (1L),Beverages,39,4485,Card,Premium
2026-03-03,Real Fruit Power (1L),Beverages,49,5635,UPI,Regular
2026-03-04,Real Fruit Power (1L),Beverages,46,5290,UPI,New
2026-03-05,Real Fruit Power (1L),Beverages,50,5750,Card,New
2026-03-06,Real Fruit Power (1L),Beverages,48,5520,Card,New
2026-03-07,Real Fruit Power (1L),Beverages,57,6555,Cash,Regular
2026-03-08,Real Fruit Power (1L),Beverages,62,7130,Cash,New
2026-03-09,Real Fruit Power (1L),Beverages,39,4485,Cash,New
2026-03-10,Real Fruit Power (1L),Beverages,32,3680,UPI,Regular
2026-03-11,Real Fruit Power (1L),Beverages,46,5290,UPI,Premium
2026-03-12,Real Fruit Power (1L),Beverages,49,5635,Card,New
2026-03-13,Real Fruit Power (1L),Beverages,44,5060,UPI,Regular
2026-03-14,Real Fruit Power (1L),Beverages,58,6670,Card,Regular
2026-03-15,Real Fruit Power (1L),Beverages,62,7130,Cash,Premium
2026-03-16,Real Fruit Power (1L),Beverages,54,6210,UPI,Regular
2026-03-17,Real Fruit Power (1L),Beverages,47,5405,UPI,New
2026-03-18,Real Fruit Power (1L),Beverages,40,4600,UPI,Regular
2026-03-19,Real Fruit Power (1L),Beverages,34,3910,Cash,Regular
2026-03-20,Real Fruit Power (1L),Beverages,47,5405,UPI,New
2026-03-21,Real Fruit Power (1L),Beverages,68,7820,UPI,Regular
2026-03-22,Real Fruit Power (1L),Beverages,58,6670,UPI,Regular
2026-03-23,Real Fruit Power (1L),Beverages,128,14720,Card,New
2026-03-24,Real Fruit Power (1L),Beverages,121,13915,Cash,New
2025-03-25,Nescafe Sunrise (100g),Beverages,55,11550,Card,Premium
2025-03-26,Nescafe Sunrise (100g),Beverages,47,9870,UPI,Regular
2025-03-27,Nescafe Sunrise (100g),Beverages,48,10080,Card,Regular
2025-03-28,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Regular
2025-03-29,Nescafe Sunrise (100g),Beverages,30,6300,Cash,New
2025-03-30,Nescafe Sunrise (100g),Beverages,25,5250,UPI,Regular
2025-03-31,Nescafe Sunrise (100g),Beverages,19,3990,UPI,Regular
2025-04-01,Nescafe Sunrise (100g),Beverages,18,3780,Card,Premium
2025-04-02,Nescafe Sunrise (100g),Beverages,18,3780,UPI,New
2025-04-03,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Regular
2025-04-04,Nescafe Sunrise (100g),Beverages,21,4410,Cash,Premium
2025-04-05,Nescafe Sunrise (100g),Beverages,24,5040,UPI,New
2025-04-06,Nescafe Sunrise (100g),Beverages,23,4830,UPI,Premium
2025-04-07,Nescafe Sunrise (100g),Beverages,16,3360,Cash,Premium
2025-04-08,Nescafe Sunrise (100g),Beverages,22,4620,Cash,Premium
2025-04-09,Nescafe Sunrise (100g),Beverages,25,5250,UPI,Regular
2025-04-10,Nescafe Sunrise (100g),Beverages,20,4200,UPI,New
2025-04-11,Nescafe Sunrise (100g),Beverages,16,3360,Card,Premium
2025-04-12,Nescafe Sunrise (100g),Beverages,28,5880,UPI,Regular
2025-04-13,Nescafe Sunrise (100g),Beverages,30,6300,Cash,Premium
2025-04-14,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Regular
2025-04-15,Nescafe Sunrise (100g),Beverages,15,3150,Card,Premium
2025-04-16,Nescafe Sunrise (100g),Beverages,19,3990,UPI,New
2025-04-17,Nescafe Sunrise (100g),Beverages,15,3150,UPI,Premium
2025-04-18,Nescafe Sunrise (100g),Beverages,17,3570,UPI,New
2025-04-19,Nescafe Sunrise (100g),Beverages,21,4410,Card,Regular
2025-04-20,Nescafe Sunrise (100g),Beverages,21,4410,Cash,New
2025-04-21,Nescafe Sunrise (100g),Beverages,17,3570,UPI,New
2025-04-22,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Premium
2025-04-23,Nescafe Sunrise (100g),Beverages,14,2940,Cash,Regular
2025-04-24,Nescafe Sunrise (100g),Beverages,16,3360,Card,New
2025-04-25,Nescafe Sunrise (100g),Beverages,21,4410,Card,Premium
2025-04-26,Nescafe Sunrise (100g),Beverages,27,5670,Card,New
2025-04-27,Nescafe Sunrise (100g),Beverages,23,4830,Card,Premium
2025-04-28,Nescafe Sunrise (100g),Beverages,21,4410,Cash,New
2025-04-29,Nescafe Sunrise (100g),Beverages,21,4410,Cash,Premium
2025-04-30,Nescafe Sunrise (100g),Beverages,17,3570,Card,Premium
2025-05-01,Nescafe Sunrise (100g),Beverages,14,2940,Card,New
2025-05-02,Nescafe Sunrise (100g),Beverages,16,3360,Card,Premium
2025-05-03,Nescafe Sunrise (100g),Beverages,27,5670,Card,Regular
2025-05-04,Nescafe Sunrise (100g),Beverages,23,4830,Cash,New
2025-05-05,Nescafe Sunrise (100g),Beverages,16,3360,UPI,Regular
2025-05-06,Nescafe Sunrise (100g),Beverages,17,3570,Card,Regular
2025-05-07,Nescafe Sunrise (100g),Beverages,18,3780,UPI,Regular
2025-05-08,Nescafe Sunrise (100g),Beverages,14,2940,UPI,New
2025-05-09,Nescafe Sunrise (100g),Beverages,14,2940,UPI,New
2025-05-10,Nescafe Sunrise (100g),Beverages,25,5250,Card,Premium
2025-05-11,Nescafe Sunrise (100g),Beverages,23,4830,Cash,New
2025-05-12,Nescafe Sunrise (100g),Beverages,14,2940,Cash,Regular
2025-05-13,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Premium
2025-05-14,Nescafe Sunrise (100g),Beverages,17,3570,Card,Premium
2025-05-15,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Premium
2025-05-16,Nescafe Sunrise (100g),Beverages,20,4200,UPI,Regular
2025-05-17,Nescafe Sunrise (100g),Beverages,22,4620,Cash,Regular
2025-05-18,Nescafe Sunrise (100g),Beverages,24,5040,Cash,Premium
2025-05-19,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Regular
2025-05-20,Nescafe Sunrise (100g),Beverages,18,3780,Card,Premium
2025-05-21,Nescafe Sunrise (100g),Beverages,21,4410,Card,Premium
2025-05-22,Nescafe Sunrise (100g),Beverages,18,3780,Cash,New
2025-05-23,Nescafe Sunrise (100g),Beverages,19,3990,UPI,Premium
2025-05-24,Nescafe Sunrise (100g),Beverages,26,5460,Cash,Premium
2025-05-25,Nescafe Sunrise (100g),Beverages,27,5670,UPI,Premium
2025-05-26,Nescafe Sunrise (100g),Beverages,18,3780,Card,Regular
2025-05-27,Nescafe Sunrise (100g),Beverages,14,2940,Cash,Regular
2025-05-28,Nescafe Sunrise (100g),Beverages,13,2730,UPI,Premium
2025-05-29,Nescafe Sunrise (100g),Beverages,21,4410,Card,Regular
2025-05-30,Nescafe Sunrise (100g),Beverages,19,3990,Card,Premium
2025-05-31,Nescafe Sunrise (100g),Beverages,22,4620,UPI,Premium
2025-06-01,Nescafe Sunrise (100g),Beverages,21,4410,Card,Premium
2025-06-02,Nescafe Sunrise (100g),Beverages,17,3570,Cash,New
2025-06-03,Nescafe Sunrise (100g),Beverages,12,2520,Cash,Regular
2025-06-04,Nescafe Sunrise (100g),Beverages,20,4200,Cash,Regular
2025-06-05,Nescafe Sunrise (100g),Beverages,14,2940,Cash,Regular
2025-06-06,Nescafe Sunrise (100g),Beverages,18,3780,Card,Premium
2025-06-07,Nescafe Sunrise (100g),Beverages,21,4410,UPI,Regular
2025-06-08,Nescafe Sunrise (100g),Beverages,28,5880,Card,New
2025-06-09,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Premium
2025-06-10,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Premium
2025-06-11,Nescafe Sunrise (100g),Beverages,11,2310,Card,Regular
2025-06-12,Nescafe Sunrise (100g),Beverages,17,3570,UPI,New
2025-06-13,Nescafe Sunrise (100g),Beverages,21,4410,UPI,Premium
2025-06-14,Nescafe Sunrise (100g),Beverages,24,5040,Cash,Premium
2025-06-15,Nescafe Sunrise (100g),Beverages,28,5880,Cash,New
2025-06-16,Nescafe Sunrise (100g),Beverages,15,3150,UPI,Premium
2025-06-17,Nescafe Sunrise (100g),Beverages,19,3990,Cash,Regular
2025-06-18,Nescafe Sunrise (100g),Beverages,19,3990,Cash,Regular
2025-06-19,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Regular
2025-06-20,Nescafe Sunrise (100g),Beverages,16,3360,Card,Premium
2025-06-21,Nescafe Sunrise (100g),Beverages,23,4830,Cash,Regular
2025-06-22,Nescafe Sunrise (100g),Beverages,30,6300,Cash,Regular
2025-06-23,Nescafe Sunrise (100g),Beverages,18,3780,Card,Premium
2025-06-24,Nescafe Sunrise (100g),Beverages,17,3570,Card,New
2025-06-25,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Regular
2025-06-26,Nescafe Sunrise (100g),Beverages,13,2730,Cash,Premium
2025-06-27,Nescafe Sunrise (100g),Beverages,20,4200,Cash,Premium
2025-06-28,Nescafe Sunrise (100g),Beverages,24,5040,UPI,New
2025-06-29,Nescafe Sunrise (100g),Beverages,27,5670,UPI,New
2025-06-30,Nescafe Sunrise (100g),Beverages,14,2940,Card,Premium
2025-07-01,Nescafe Sunrise (100g),Beverages,15,3150,UPI,Regular
2025-07-02,Nescafe Sunrise (100g),Beverages,13,2730,UPI,Regular
2025-07-03,Nescafe Sunrise (100g),Beverages,19,3990,Card,Premium
2025-07-04,Nescafe Sunrise (100g),Beverages,19,3990,Cash,Regular
2025-07-05,Nescafe Sunrise (100g),Beverages,21,4410,Cash,Regular
2025-07-06,Nescafe Sunrise (100g),Beverages,25,5250,UPI,Regular
2025-07-07,Nescafe Sunrise (100g),Beverages,19,3990,Card,Regular
2025-07-08,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Premium
2025-07-09,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Regular
2025-07-10,Nescafe Sunrise (100g),Beverages,22,4620,Card,Regular
2025-07-11,Nescafe Sunrise (100g),Beverages,18,3780,Cash,Premium
2025-07-12,Nescafe Sunrise (100g),Beverages,27,5670,Card,Premium
2025-07-13,Nescafe Sunrise (100g),Beverages,23,4830,Card,Regular
2025-07-14,Nescafe Sunrise (100g),Beverages,20,4200,UPI,Premium
2025-07-15,Nescafe Sunrise (100g),Beverages,21,4410,Card,New
2025-07-16,Nescafe Sunrise (100g),Beverages,16,3360,UPI,Premium
2025-07-17,Nescafe Sunrise (100g),Beverages,13,2730,Card,New
2025-07-18,Nescafe Sunrise (100g),Beverages,22,4620,Card,Premium
2025-07-19,Nescafe Sunrise (100g),Beverages,31,6510,Cash,Premium
2025-07-20,Nescafe Sunrise (100g),Beverages,24,5040,UPI,Premium
2025-07-21,Nescafe Sunrise (100g),Beverages,18,3780,Cash,Premium
2025-07-22,Nescafe Sunrise (100g),Beverages,16,3360,UPI,Premium
2025-07-23,Nescafe Sunrise (100g),Beverages,15,3150,Cash,Premium
2025-07-24,Nescafe Sunrise (100g),Beverages,22,4620,UPI,Premium
2025-07-25,Nescafe Sunrise (100g),Beverages,14,2940,Card,Regular
2025-07-26,Nescafe Sunrise (100g),Beverages,26,5460,Card,New
2025-07-27,Nescafe Sunrise (100g),Beverages,24,5040,Card,Regular
2025-07-28,Nescafe Sunrise (100g),Beverages,19,3990,Cash,Premium
2025-07-29,Nescafe Sunrise (100g),Beverages,14,2940,UPI,Regular
2025-07-30,Nescafe Sunrise (100g),Beverages,17,3570,Card,Regular
2025-07-31,Nescafe Sunrise (100g),Beverages,18,3780,Card,Regular
2025-08-01,Nescafe Sunrise (100g),Beverages,15,3150,UPI,Regular
2025-08-02,Nescafe Sunrise (100g),Beverages,27,5670,Card,Premium
2025-08-03,Nescafe Sunrise (100g),Beverages,23,4830,Card,Regular
2025-08-04,Nescafe Sunrise (100g),Beverages,18,3780,Cash,New
2025-08-05,Nescafe Sunrise (100g),Beverages,18,3780,UPI,New
2025-08-06,Nescafe Sunrise (100g),Beverages,18,3780,Cash,Regular
2025-08-07,Nescafe Sunrise (100g),Beverages,15,3150,Cash,Premium
2025-08-08,Nescafe Sunrise (100g),Beverages,17,3570,Card,Regular
2025-08-09,Nescafe Sunrise (100g),Beverages,28,5880,Card,Regular
2025-08-10,Nescafe Sunrise (100g),Beverages,23,4830,UPI,Regular
2025-08-11,Nescafe Sunrise (100g),Beverages,18,3780,UPI,Regular
2025-08-12,Nescafe Sunrise (100g),Beverages,18,3780,Card,Regular
2025-08-13,Nescafe Sunrise (100g),Beverages,54,11340,UPI,Premium
2025-08-14,Nescafe Sunrise (100g),Beverages,48,10080,Cash,Premium
2025-08-15,Nescafe Sunrise (100g),Beverages,50,10500,Card,Premium
2025-08-16,Nescafe Sunrise (100g),Beverages,73,15330,UPI,Premium
2025-08-17,Nescafe Sunrise (100g),Beverages,67,14070,UPI,New
2025-08-18,Nescafe Sunrise (100g),Beverages,17,3570,Cash,Premium
2025-08-19,Nescafe Sunrise (100g),Beverages,14,2940,UPI,Premium
2025-08-20,Nescafe Sunrise (100g),Beverages,14,2940,Card,New
2025-08-21,Nescafe Sunrise (100g),Beverages,13,2730,Cash,Regular
2025-08-22,Nescafe Sunrise (100g),Beverages,17,3570,Card,New
2025-08-23,Nescafe Sunrise (100g),Beverages,26,5460,Card,Premium
2025-08-24,Nescafe Sunrise (100g),Beverages,27,5670,Cash,Premium
2025-08-25,Nescafe Sunrise (100g),Beverages,26,5460,UPI,Regular
2025-08-26,Nescafe Sunrise (100g),Beverages,17,3570,Cash,New
2025-08-27,Nescafe Sunrise (100g),Beverages,24,5040,Cash,Regular
2025-08-28,Nescafe Sunrise (100g),Beverages,18,3780,Card,Regular
2025-08-29,Nescafe Sunrise (100g),Beverages,19,3990,UPI,New
2025-08-30,Nescafe Sunrise (100g),Beverages,17,3570,Card,New
2025-08-31,Nescafe Sunrise (100g),Beverages,24,5040,Cash,Regular
2025-09-01,Nescafe Sunrise (100g),Beverages,15,3150,Card,Premium
2025-09-02,Nescafe Sunrise (100g),Beverages,19,3990,UPI,New
2025-09-03,Nescafe Sunrise (100g),Beverages,19,3990,Cash,Premium
2025-09-04,Nescafe Sunrise (100g),Beverages,15,3150,Cash,Regular
2025-09-05,Nescafe Sunrise (100g),Beverages,17,3570,UPI,Regular
2025-09-06,Nescafe Sunrise (100g),Beverages,22,4620,Cash,Regular
2025-09-07,Nescafe Sunrise (100g),Beverages,26,5460,UPI,Premium
2025-09-08,Nescafe Sunrise (100g),Beverages,19,3990,UPI,Regular
2025-09-09,Nescafe Sunrise (100g),Beverages,15,3150,Card,New
2025-09-10,Nescafe Sunrise (100g),Beverages,15,3150,Cash,Premium
2025-09-11,Nescafe Sunrise (100g),Beverages,19,3990,UPI,New
2025-09-12,Nescafe Sunrise (100g),Beverages,23,4830,UPI,Regular
2025-09-13,Nescafe Sunrise (100g),Beverages,21,4410,Cash,New
2025-09-14,Nescafe Sunrise (100g),Beverages,27,5670,Cash,Regular
2025-09-15,Nescafe Sunrise (100g),Beverages,24,5040,Card,Regular
2025-09-16,Nescafe Sunrise (100g),Beverages,19,3990,Cash,Premium
2025-09-17,Nescafe Sunrise (100g),Beverages,21,4410,Cash,Premium
2025-09-18,Nescafe Sunrise (100g),Beverages,17,3570,UPI,New
2025-09-19,Nescafe Sunrise (100g),Beverages,22,4620,UPI,New
2025-09-20,Nescafe Sunrise (100g),Beverages,25,5250,Cash,Premium
2025-09-21,Nescafe Sunrise (100g),Beverages,21,4410,Cash,New
2025-09-22,Nescafe Sunrise (100g),Beverages,18,3780,Cash,Premium
2025-09-23,Nescafe Sunrise (100g),Beverages,21,4410,Card,Regular
2025-09-24,Nescafe Sunrise (100g),Beverages,17,3570,Cash,New
2025-09-25,Nescafe Sunrise (100g),Beverages,21,4410,Cash,New
2025-09-26,Nescafe Sunrise (100g),Beverages,20,4200,Cash,New
2025-09-27,Nescafe Sunrise (100g),Beverages,26,5460,Card,Regular
2025-09-28,Nescafe Sunrise (100g),Beverages,26,5460,UPI,New
2025-09-29,Nescafe Sunrise (100g),Beverages,22,4620,Card,Premium
2025-09-30,Nescafe Sunrise (100g),Beverages,19,3990,UPI,Regular
2025-10-01,Nescafe Sunrise (100g),Beverages,15,3150,Card,New
2025-10-02,Nescafe Sunrise (100g),Beverages,17,3570,Card,Regular
2025-10-03,Nescafe Sunrise (100g),Beverages,26,5460,Card,Premium
2025-10-04,Nescafe Sunrise (100g),Beverages,26,5460,Cash,Regular
2025-10-05,Nescafe Sunrise (100g),Beverages,23,4830,UPI,New
