date,store_location,category,product_name,sales,price,inventory_status,customer_rating
2025-10-13,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,56,181.59,High Demand,4.4
2025-10-14,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,41,232.06,Restocked,4.6
2025-10-15,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,49,290.44,High Demand,4.0
2025-10-16,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,50,459.0,High Demand,4.2
2025-10-17,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,43,137.12,High Demand,3.6
2025-10-18,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,81,119.69,In Stock,3.8
2025-10-19,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,76,236.05,Restocked,4.9
2025-10-20,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,464.41,In Stock,3.7
2025-10-21,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,48,192.78,High Demand,3.8
2025-10-22,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,175,414.76,High Demand,3.7
2025-10-23,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,181,176.48,High Demand,4.1
2025-10-24,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,187,222.97,Restocked,4.8
2025-10-25,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,249,474.88,High Demand,3.8
2025-10-26,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,252,247.96,In Stock,4.9
2025-10-27,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,181,115.32,High Demand,4.7
2025-10-28,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,182,48.28,High Demand,4.1
2025-10-29,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,50,121.41,In Stock,4.3
2025-10-30,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,94.46,Restocked,4.4
2025-10-31,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,59,382.82,High Demand,3.6
2025-11-01,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,94,363.02,Restocked,5.0
2025-11-02,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,98,293.57,In Stock,4.1
2025-11-03,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,69,317.88,Restocked,4.2
2025-11-04,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,65,46.02,In Stock,4.1
2025-11-05,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,69,493.94,In Stock,3.6
2025-11-06,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,161.33,Restocked,4.6
2025-11-07,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,50,357.53,Restocked,3.9
2025-11-08,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,73,380.0,In Stock,4.0
2025-11-09,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,71,242.6,Restocked,3.6
2025-11-10,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,52,50.0,High Demand,3.7
2025-11-11,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,62,87.33,In Stock,3.7
2025-11-12,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,58,126.89,High Demand,4.6
2025-11-13,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,68.15,Restocked,4.0
2025-11-14,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,50,447.28,In Stock,4.6
2025-11-15,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,64,170.01,In Stock,5.0
2025-11-16,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,67,443.37,Restocked,3.6
2025-11-17,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,50,214.11,In Stock,4.6
2025-11-18,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,49,410.09,Restocked,4.7
2025-11-19,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,51,27.77,Restocked,4.4
2025-11-20,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,56,427.64,High Demand,3.9
2025-11-21,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,60,129.9,High Demand,4.5
2025-11-22,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,72,205.55,Restocked,3.6
2025-11-23,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,74,26.28,Restocked,3.7
2025-11-24,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,54,292.64,Restocked,3.6
2025-11-25,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,403.76,High Demand,4.7
2025-11-26,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,66.69,Restocked,3.9
2025-11-27,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,45,105.29,Restocked,4.0
2025-11-28,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,59,293.25,In Stock,4.0
2025-11-29,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,82,90.95,Restocked,3.7
2025-11-30,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,80,174.1,In Stock,3.6
2025-12-01,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,64,198.96,In Stock,4.5
2025-12-02,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,70,431.71,In Stock,3.7
2025-12-03,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,59,163.74,Restocked,4.0
2025-12-04,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,60,36.02,Restocked,4.8
2025-12-05,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,68,424.44,High Demand,3.6
2025-12-06,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,69,141.88,Restocked,3.8
2025-12-07,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,75,137.36,High Demand,4.4
2025-12-08,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,276.71,High Demand,4.1
2025-12-09,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,58,378.98,High Demand,3.9
2025-12-10,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,446.86,In Stock,4.4
2025-12-11,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,46,60.94,In Stock,4.5
2025-12-12,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,49,81.16,Restocked,3.7
2025-12-13,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,78,313.85,Restocked,3.7
2025-12-14,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,73,466.53,In Stock,3.7
2025-12-15,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,47,210.67,Restocked,3.5
2025-12-16,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,57,432.63,High Demand,4.1
2025-12-17,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,60,279.02,Restocked,4.4
2025-12-18,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,329.21,High Demand,3.8
2025-12-19,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,44,113.45,In Stock,4.8
2025-12-20,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,75,284.11,Restocked,3.9
2025-12-21,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,74,165.34,In Stock,4.2
2025-12-22,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,93,193.7,High Demand,3.7
2025-12-23,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,96,452.08,High Demand,4.4
2025-12-24,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,99,353.07,Restocked,4.6
2025-12-25,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,95,233.14,High Demand,4.8
2025-12-26,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,100,391.68,In Stock,4.4
2025-12-27,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,142,483.97,In Stock,3.7
2025-12-28,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,135,330.41,In Stock,4.1
2025-12-29,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,57,109.46,In Stock,3.7
2025-12-30,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,310.25,Restocked,4.1
2025-12-31,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,455.22,Restocked,4.7
2026-01-01,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,62,354.22,Restocked,4.9
2026-01-02,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,72,434.64,In Stock,4.1
2026-01-03,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,92,199.98,In Stock,4.9
2026-01-04,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,93,94.19,Restocked,4.7
2026-01-05,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,68,447.04,High Demand,4.1
2026-01-06,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,44,66.46,Restocked,4.0
2026-01-07,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,51,35.28,Restocked,4.4
2026-01-08,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,60,357.49,Restocked,4.6
2026-01-09,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,176.84,In Stock,3.9
2026-01-10,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,72,468.01,High Demand,4.0
2026-01-11,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,74,176.52,In Stock,4.5
2026-01-12,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,52,418.33,Restocked,3.5
2026-01-13,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,54,454.06,In Stock,3.5
2026-01-14,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,52,445.73,In Stock,4.7
2026-01-15,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,61,420.33,In Stock,4.7
2026-01-16,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,51,118.97,Restocked,4.1
2026-01-17,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,74,421.79,Restocked,3.5
2026-01-18,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,71,39.36,In Stock,3.9
2026-01-19,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,202.35,Restocked,4.9
2026-01-20,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,59,346.52,High Demand,4.0
2026-01-21,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,61,73.61,In Stock,4.1
2026-01-22,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,52,465.51,High Demand,4.0
2026-01-23,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,119,235.54,High Demand,4.3
2026-01-24,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,170,61.7,Restocked,4.5
2026-01-25,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,167,269.75,High Demand,3.9
2026-01-26,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,122,144.96,Restocked,4.5
2026-01-27,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,125,76.88,High Demand,4.7
2026-01-28,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,120,104.7,Restocked,4.9
2026-01-29,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,123,456.6,Restocked,3.8
2026-01-30,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,56,335.9,High Demand,4.7
2026-01-31,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,83,255.11,Restocked,4.9
2026-02-01,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,96,95.51,In Stock,4.0
2026-02-02,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,67,267.34,High Demand,4.4
2026-02-03,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,68,363.2,Restocked,3.9
2026-02-04,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,66,361.88,In Stock,4.4
2026-02-05,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,70,110.07,High Demand,4.1
2026-02-06,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,63,128.88,Restocked,4.7
2026-02-07,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,81,141.06,In Stock,3.5
2026-02-08,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,75,102.52,Restocked,4.2
2026-02-09,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,54,289.49,High Demand,3.7
2026-02-10,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,54,335.02,Restocked,3.5
2026-02-11,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,49,194.84,In Stock,4.7
2026-02-12,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,51,262.48,In Stock,4.1
2026-02-13,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,482.33,Restocked,4.5
2026-02-14,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,76,430.25,In Stock,4.9
2026-02-15,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,80,152.56,In Stock,4.3
2026-02-16,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,258.21,Restocked,5.0
2026-02-17,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,51.47,In Stock,4.9
2026-02-18,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,57,214.93,High Demand,3.7
2026-02-19,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,57,123.39,Restocked,4.1
2026-02-20,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,52,42.9,High Demand,3.6
2026-02-21,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,79,74.78,In Stock,3.9
2026-02-22,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,75,54.67,Restocked,3.6
2026-02-23,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,64,162.15,High Demand,3.7
2026-02-24,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,46.18,High Demand,4.1
2026-02-25,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,265.2,Restocked,4.9
2026-02-26,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,48,168.16,High Demand,4.0
2026-02-27,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,48,398.58,High Demand,3.9
2026-02-28,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,72,465.72,In Stock,3.9
2026-03-01,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,98,354.13,High Demand,3.7
2026-03-02,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,72,28.09,In Stock,4.6
2026-03-03,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,73,328.52,In Stock,3.7
2026-03-04,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,62,488.9,Restocked,3.7
2026-03-05,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,68,64.35,Restocked,4.0
2026-03-06,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,156.41,Restocked,4.9
2026-03-07,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,153,268.96,Restocked,3.9
2026-03-08,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,165,459.8,High Demand,4.6
2026-03-09,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,111,471.91,High Demand,3.6
2026-03-10,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,99,337.97,In Stock,4.1
2026-03-11,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,117,388.46,In Stock,4.0
2026-03-12,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,112,81.89,Restocked,3.7
2026-03-13,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,114,496.2,High Demand,4.9
2026-03-14,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,76,273.83,Restocked,4.5
2026-03-15,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,73,410.47,High Demand,3.6
2026-03-16,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,385.49,High Demand,4.1
2026-03-17,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,266.49,Restocked,3.9
2026-03-18,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,53,327.16,In Stock,3.6
2026-03-19,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,46,353.6,In Stock,3.8
2026-03-20,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,57,28.04,In Stock,4.6
2026-03-21,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,84,282.02,High Demand,4.1
2026-03-22,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,83,467.85,In Stock,4.4
2026-03-23,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,304.01,Restocked,3.9
2026-03-24,Hyderabad - Gachibowli,Personal Care,Colgate Strong Teeth,55,422.19,In Stock,4.9
2025-03-25,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,58,199.38,In Stock,4.7
2025-03-26,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,60,175.79,In Stock,4.6
2025-03-27,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,54,263.73,In Stock,4.5
2025-03-28,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,71,431.77,In Stock,3.8
2025-03-29,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,79,423.99,High Demand,4.9
2025-03-30,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,83,158.37,Restocked,4.3
2025-03-31,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,45,50.69,Restocked,3.7
2025-04-01,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,83,392.28,High Demand,4.9
2025-04-02,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,78,139.4,High Demand,4.2
2025-04-03,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,74,189.41,In Stock,4.5
2025-04-04,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,68,423.76,Restocked,3.9
2025-04-05,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,96,92.32,High Demand,4.8
2025-04-06,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,80,216.42,Restocked,5.0
2025-04-07,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,53,462.17,In Stock,4.4
2025-04-08,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,58,463.87,High Demand,4.3
2025-04-09,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,58,349.14,High Demand,4.4
2025-04-10,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,42,265.69,High Demand,4.4
2025-04-11,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,91,231.11,Restocked,4.7
2025-04-12,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,120,91.39,High Demand,4.9
2025-04-13,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,121,279.07,In Stock,4.5
2025-04-14,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,76,281.81,In Stock,4.4
2025-04-15,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,81,344.61,Restocked,3.6
2025-04-16,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,86,305.03,High Demand,4.8
2025-04-17,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,86,460.3,In Stock,4.3
2025-04-18,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,59,64.17,Restocked,4.9
2025-04-19,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,77,345.51,Restocked,3.6
2025-04-20,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,73,487.01,Restocked,4.9
2025-04-21,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,63,401.61,In Stock,4.6
2025-04-22,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,51,299.53,High Demand,3.5
2025-04-23,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,57,150.49,In Stock,4.8
2025-04-24,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,57,334.14,Restocked,4.2
2025-04-25,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,57,247.84,High Demand,3.9
2025-04-26,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,79,454.01,High Demand,4.6
2025-04-27,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,82,112.28,In Stock,4.9
2025-04-28,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,69,469.91,In Stock,3.8
2025-04-29,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,64,218.23,Restocked,3.7
2025-04-30,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,64,67.14,High Demand,4.6
2025-05-01,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,70,303.56,In Stock,3.9
2025-05-02,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,75,368.46,High Demand,4.8
2025-05-03,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,91,355.59,In Stock,4.9
2025-05-04,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,101,439.33,Restocked,4.5
2025-05-05,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,70,391.44,High Demand,4.4
2025-05-06,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,57,408.71,In Stock,5.0
2025-05-07,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,52,118.14,High Demand,4.1
2025-05-08,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,57,91.41,Restocked,4.7
2025-05-09,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,53,481.45,High Demand,5.0
2025-05-10,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,83,148.91,In Stock,3.9
2025-05-11,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,78,289.68,Restocked,4.1
2025-05-12,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,64,25.31,In Stock,4.4
2025-05-13,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,66,180.5,High Demand,4.1
2025-05-14,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,62,244.04,In Stock,4.0
2025-05-15,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,41,70.04,High Demand,4.7
2025-05-16,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,63,110.95,Restocked,3.8
2025-05-17,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,83,190.27,Restocked,4.7
2025-05-18,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,79,110.74,Restocked,3.7
2025-05-19,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,59,289.71,In Stock,3.7
2025-05-20,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,67,288.13,Restocked,3.6
2025-05-21,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,55,307.51,Restocked,4.8
2025-05-22,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,50,453.77,In Stock,4.8
2025-05-23,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,65,300.52,High Demand,4.9
2025-05-24,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,76,300.49,High Demand,4.5
2025-05-25,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,90,498.59,High Demand,4.3
2025-05-26,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,49,344.25,In Stock,4.5
2025-05-27,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,56,256.43,Restocked,3.8
2025-05-28,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,60,444.97,High Demand,4.8
2025-05-29,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,61,226.15,High Demand,4.9
2025-05-30,Hyderabad - Gachibowli,Personal Care,Dettol Handwash,70,30.11,In Stock,3.9
